id,tipo,clasificacion,descripcionresumida,responsable,calle,altura,letra,bis,coordenadax,coordenaday,GEOJSON
83068,Cámara,Domo MR,Sarmiento y San Lorenzo,Mantenimiento de Cámaras,SAN LORENZO                                       ,1108,,0,5440366.52070792,6355235.2116616,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83068, ""tipo"": ""Cámara"", ""clasificacion"": ""Domo MR"", ""descripcionresumida"": ""Sarmiento y San Lorenzo"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""SAN LORENZO                                       "", ""altura"": 1108, ""letra"": """", ""bis"": 0, ""coordenadax"": 5440366.520708, ""coordenaday"": 6355235.211662 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.637703, -32.944114 ] } }"
83120,Cámara,Domo MR,Pellegrini y Sarmiento,Mantenimiento de Cámaras,PELLEGRINI CARLOS                                 ,1087,,0,5440090.17509308,6353747.15846453,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83120, ""tipo"": ""Cámara"", ""clasificacion"": ""Domo MR"", ""descripcionresumida"": ""Pellegrini y Sarmiento"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""PELLEGRINI CARLOS                                 "", ""altura"": 1087, ""letra"": """", ""bis"": 0, ""coordenadax"": 5440090.175093, ""coordenaday"": 6353747.158465 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.640755, -32.957515 ] } }"
104310,Cámara,Domo MR,CARRIEGO Y LUDUEÑA,Mantenimiento de Cámaras,LUDUEÑA                                           ,1716,,0,5435691.86368302,6356737.03396903,"{ ""type"": ""Feature"", ""properties"": { ""id"": 104310, ""tipo"": ""Cámara"", ""clasificacion"": ""Domo MR"", ""descripcionresumida"": ""CARRIEGO Y LUDUEÑA"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""LUDUEÑA                                           "", ""altura"": 1716, ""letra"": """", ""bis"": 0, ""coordenadax"": 5435691.863683, ""coordenaday"": 6356737.033969 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.687585, -32.930308 ] } }"
104311,Cámara,Domo MR,CARRIEGO Y URQUIZA,Mantenimiento de Cámaras,URQUIZA GRAL. JUSTO JOSE                          ,4813,,0,5435660.84590202,6356328.43435395,"{ ""type"": ""Feature"", ""properties"": { ""id"": 104311, ""tipo"": ""Cámara"", ""clasificacion"": ""Domo MR"", ""descripcionresumida"": ""CARRIEGO Y URQUIZA"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""URQUIZA GRAL. JUSTO JOSE                          "", ""altura"": 4813, ""letra"": """", ""bis"": 0, ""coordenadax"": 5435660.845902, ""coordenaday"": 6356328.434354 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.687945, -32.933990 ] } }"
104312,Cámara,Domo MR,PELLEGRINI Y FRANCIA,Mantenimiento de Cámaras,FRANCIA                                           ,1724,,0,5437508.78985459,6354272.01512333,"{ ""type"": ""Feature"", ""properties"": { ""id"": 104312, ""tipo"": ""Cámara"", ""clasificacion"": ""Domo MR"", ""descripcionresumida"": ""PELLEGRINI Y FRANCIA"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""FRANCIA                                           "", ""altura"": 1724, ""letra"": """", ""bis"": 0, ""coordenadax"": 5437508.789855, ""coordenaday"": 6354272.015123 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.668327, -32.952638 ] } }"
104325,Cámara,Domo MR,PROVINCIAS UNIDAS y RUEDA MIGUEL,Mantenimiento de Cámaras,PROVINCIAS UNIDAS                                 ,2916,,0,5433461.77967683,6353102.77898032,"{ ""type"": ""Feature"", ""properties"": { ""id"": 104325, ""tipo"": ""Cámara"", ""clasificacion"": ""Domo MR"", ""descripcionresumida"": ""PROVINCIAS UNIDAS y RUEDA MIGUEL"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""PROVINCIAS UNIDAS                                 "", ""altura"": 2916, ""letra"": """", ""bis"": 0, ""coordenadax"": 5433461.779677, ""coordenaday"": 6353102.778980 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.711690, -32.962941 ] } }"
104331,Cámara,Domo MR,VEINTISIETE DE FEBRERO y BAYO SERVANDO,Mantenimiento de Cámaras,VEINTISIETE DE FEBRERO                            ,4534,,0,5435472.26873174,6353553.65523895,"{ ""type"": ""Feature"", ""properties"": { ""id"": 104331, ""tipo"": ""Cámara"", ""clasificacion"": ""Domo MR"", ""descripcionresumida"": ""VEINTISIETE DE FEBRERO y BAYO SERVANDO"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""VEINTISIETE DE FEBRERO                            "", ""altura"": 4534, ""letra"": """", ""bis"": 0, ""coordenadax"": 5435472.268732, ""coordenaday"": 6353553.655239 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.690156, -32.958997 ] } }"
83086,Cámara,Domo MR,Nuestra Señora del Rosario y Laprida,Mantenimiento de Cámaras,NUESTRA SRA DEL ROSARIO                           ,748,,0,5439626.86189817,6349071.3621942,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83086, ""tipo"": ""Cámara"", ""clasificacion"": ""Domo MR"", ""descripcionresumida"": ""Nuestra Señora del Rosario y Laprida"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""NUESTRA SRA DEL ROSARIO                           "", ""altura"": 748, ""letra"": """", ""bis"": 0, ""coordenadax"": 5439626.861898, ""coordenaday"": 6349071.362194 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.646017, -32.999648 ] } }"
103242,Cámara,Domo MR,Presidente Perón y Francia,Mantenimiento de Cámaras,PERON PTE. JUAN DOMINGO,0,,0,5437434.89,6353909.6325,"{ ""type"": ""Feature"", ""properties"": { ""id"": 103242, ""tipo"": ""Cámara"", ""clasificacion"": ""Domo MR"", ""descripcionresumida"": ""Presidente Perón y Francia"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""PERON PTE. JUAN DOMINGO"", ""altura"": 0, ""letra"": """", ""bis"": 0, ""coordenadax"": 5437434.890000, ""coordenaday"": 6353909.632500 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.669142, -32.955902 ] } }"
104317,Cámara,Domo MR,CASIANO CASAS y BAIGORRIA,Mantenimiento de Cámaras,CASAS CASIANO,0,,0,5432977.9,6360756.43,"{ ""type"": ""Feature"", ""properties"": { ""id"": 104317, ""tipo"": ""Cámara"", ""clasificacion"": ""Domo MR"", ""descripcionresumida"": ""CASIANO CASAS y BAIGORRIA"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""CASAS CASIANO"", ""altura"": 0, ""letra"": """", ""bis"": 0, ""coordenadax"": 5432977.900000, ""coordenaday"": 6360756.430000 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.716309, -32.893905 ] } }"
104329,Cámara,Domo MR,ENTRE RIOS y VIAMONTE JUAN JOSE,Mantenimiento de Cámaras,ENTRE RIOS                                        ,2413,,0,5439641.77429288,6352919.28196795,"{ ""type"": ""Feature"", ""properties"": { ""id"": 104329, ""tipo"": ""Cámara"", ""clasificacion"": ""Domo MR"", ""descripcionresumida"": ""ENTRE RIOS y VIAMONTE JUAN JOSE"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""ENTRE RIOS                                        "", ""altura"": 2413, ""letra"": """", ""bis"": 0, ""coordenadax"": 5439641.774293, ""coordenaday"": 6352919.281968 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.645605, -32.964955 ] } }"
83081,Cámara,Domo MR,Corrientes y San Luis,Mantenimiento de Cámaras,CORRIENTES                                        ,1008,,0,5439861.41895822,6354757.62233013,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83081, ""tipo"": ""Cámara"", ""clasificacion"": ""Domo MR"", ""descripcionresumida"": ""Corrientes y San Luis"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""CORRIENTES                                        "", ""altura"": 1008, ""letra"": """", ""bis"": 0, ""coordenadax"": 5439861.418958, ""coordenaday"": 6354757.622330 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.643136, -32.948392 ] } }"
83395,Cámara,Domo MR,PERON PTE. JUAN DOMINGO y JUAN XXIII,Mantenimiento de Cámaras,PERON PTE. JUAN DOMINGO                           ,7628,,0,5432464.27468587,6351930.08317812,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83395, ""tipo"": ""Cámara"", ""clasificacion"": ""Domo MR"", ""descripcionresumida"": ""PERON PTE. JUAN DOMINGO y JUAN XXIII"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""PERON PTE. JUAN DOMINGO                           "", ""altura"": 7628, ""letra"": """", ""bis"": 0, ""coordenadax"": 5432464.274686, ""coordenaday"": 6351930.083178 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.722445, -32.973453 ] } }"
83040,Cámara,Domo MR,Cordoba y Moreno,Mantenimiento de Cámaras,CORDOBA,0,,0,5439165.39525382,6355211.28526832,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83040, ""tipo"": ""Cámara"", ""clasificacion"": ""Domo MR"", ""descripcionresumida"": ""Cordoba y Moreno"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""CORDOBA"", ""altura"": 0, ""letra"": """", ""bis"": 0, ""coordenadax"": 5439165.395254, ""coordenaday"": 6355211.285268 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.650549, -32.944263 ] } }"
83041,Cámara,Domo MR,Buenos Aires y Pasaje Juramento,Mantenimiento de Cámaras,BUENOS AIRES,0,,0,5440836.47449871,6354908.97984541,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83041, ""tipo"": ""Cámara"", ""clasificacion"": ""Domo MR"", ""descripcionresumida"": ""Buenos Aires y Pasaje Juramento"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""BUENOS AIRES"", ""altura"": 0, ""letra"": """", ""bis"": 0, ""coordenadax"": 5440836.474499, ""coordenaday"": 6354908.979845 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.632699, -32.947081 ] } }"
83042,Cámara,Domo MR,Oroño y Mendoza,Mantenimiento de Cámaras,OROÑO NICASIO                                     ,1191,,0,5438811.15793959,6354710.74273962,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83042, ""tipo"": ""Cámara"", ""clasificacion"": ""Domo MR"", ""descripcionresumida"": ""Oroño y Mendoza"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""OROÑO NICASIO                                     "", ""altura"": 1191, ""letra"": """", ""bis"": 0, ""coordenadax"": 5438811.157940, ""coordenaday"": 6354710.742740 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.654370, -32.948757 ] } }"
83043,Cámara,Domo MR,Cordoba y San Martin,Mantenimiento de Cámaras,CORDOBA,0,,0,5440469.20591929,6354946.33240869,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83043, ""tipo"": ""Cámara"", ""clasificacion"": ""Domo MR"", ""descripcionresumida"": ""Cordoba y San Martin"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""CORDOBA"", ""altura"": 0, ""letra"": """", ""bis"": 0, ""coordenadax"": 5440469.205919, ""coordenaday"": 6354946.332409 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.636624, -32.946724 ] } }"
83045,Cámara,Domo MR,San Luis y Entre Rios,Mantenimiento de Cámaras,SAN LUIS                                          ,1293,,0,5440010.84921741,6354732.14202603,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83045, ""tipo"": ""Cámara"", ""clasificacion"": ""Domo MR"", ""descripcionresumida"": ""San Luis y Entre Rios"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""SAN LUIS                                          "", ""altura"": 1293, ""letra"": """", ""bis"": 0, ""coordenadax"": 5440010.849217, ""coordenaday"": 6354732.142026 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.641539, -32.948630 ] } }"
83047,Cámara,Domo MR,Pellegrini y Oroño,Mantenimiento de Cámaras,OROÑO NICASIO                                     ,1726,,0,5438651.73356347,6354025.69218022,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83047, ""tipo"": ""Cámara"", ""clasificacion"": ""Domo MR"", ""descripcionresumida"": ""Pellegrini y Oroño"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""OROÑO NICASIO                                     "", ""altura"": 1726, ""letra"": """", ""bis"": 0, ""coordenadax"": 5438651.733563, ""coordenaday"": 6354025.692180 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.656120, -32.954924 ] } }"
83048,Cámara,Domo MR,Uriburu y San Martin,Mantenimiento de Cámaras,URIBURU,0,,0,5439567.49050248,6350080.38997058,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83048, ""tipo"": ""Cámara"", ""clasificacion"": ""Domo MR"", ""descripcionresumida"": ""Uriburu y San Martin"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""URIBURU"", ""altura"": 0, ""letra"": """", ""bis"": 0, ""coordenadax"": 5439567.490502, ""coordenaday"": 6350080.389971 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.646586, -32.990547 ] } }"
83049,Cámara,Domo MR,Sargento Cabral y AV Belgrano,Mantenimiento de Cámaras,SARGENTO CABRAL,0,,0,5440704.00793194,6355337.15459804,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83049, ""tipo"": ""Cámara"", ""clasificacion"": ""Domo MR"", ""descripcionresumida"": ""Sargento Cabral y AV Belgrano"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""SARGENTO CABRAL"", ""altura"": 0, ""letra"": """", ""bis"": 0, ""coordenadax"": 5440704.007932, ""coordenaday"": 6355337.154598 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.634088, -32.943213 ] } }"
83050,Cámara,Domo MR,Parque España [Anfiteatro],Mantenimiento de Cámaras,ILLIA PTE. ARTURO U.                              ,1256,,0,5440339.79489143,6355952.82094869,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83050, ""tipo"": ""Cámara"", ""clasificacion"": ""Domo MR"", ""descripcionresumida"": ""Parque España [Anfiteatro]"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""ILLIA PTE. ARTURO U.                              "", ""altura"": 1256, ""letra"": """", ""bis"": 0, ""coordenadax"": 5440339.794891, ""coordenaday"": 6355952.820949 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.637943, -32.937642 ] } }"
83051,Cámara,Domo MR,Cafferata y Santa Fe,Mantenimiento de Cámaras,SANTA FE                                          ,3510,,0,5437275.91602745,6355772.72893009,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83051, ""tipo"": ""Cámara"", ""clasificacion"": ""Domo MR"", ""descripcionresumida"": ""Cafferata y Santa Fe"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""SANTA FE                                          "", ""altura"": 3510, ""letra"": """", ""bis"": 0, ""coordenadax"": 5437275.916027, ""coordenaday"": 6355772.728930 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.670715, -32.939094 ] } }"
83052,Cámara,Domo MR,Gallo y Costanera,Mantenimiento de Cámaras,CARRASCO EUDORO                                   ,2394,,0,5435762.88270678,6361279.52833939,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83052, ""tipo"": ""Cámara"", ""clasificacion"": ""Domo MR"", ""descripcionresumida"": ""Gallo y Costanera"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""CARRASCO EUDORO                                   "", ""altura"": 2394, ""letra"": """", ""bis"": 0, ""coordenadax"": 5435762.882707, ""coordenaday"": 6361279.528339 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.686510, -32.889356 ] } }"
83053,Cámara,Domo MR,Colombres y Puccio,Mantenimiento de Cámaras,COLOMBRES,0,,0,5435860.51517996,6360835.94710452,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83053, ""tipo"": ""Cámara"", ""clasificacion"": ""Domo MR"", ""descripcionresumida"": ""Colombres y Puccio"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""COLOMBRES"", ""altura"": 0, ""letra"": """", ""bis"": 0, ""coordenadax"": 5435860.515180, ""coordenaday"": 6360835.947105 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.685497, -32.893361 ] } }"
83054,Cámara,Domo MR,Av. Belgrano y Santa Fe,Mantenimiento de Cámaras,AV. BELGRANO,0,,0,5441207.30630907,6354838.96771995,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83054, ""tipo"": ""Cámara"", ""clasificacion"": ""Domo MR"", ""descripcionresumida"": ""Av. Belgrano y Santa Fe"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""AV. BELGRANO"", ""altura"": 0, ""letra"": """", ""bis"": 0, ""coordenadax"": 5441207.306309, ""coordenaday"": 6354838.967720 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.628738, -32.947732 ] } }"
83055,Cámara,Domo MR,Cordoba y Paraguay,Mantenimiento de Cámaras,CORDOBA,0,,0,5439796.62451814,6355102.62153842,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83055, ""tipo"": ""Cámara"", ""clasificacion"": ""Domo MR"", ""descripcionresumida"": ""Cordoba y Paraguay"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""CORDOBA"", ""altura"": 0, ""letra"": """", ""bis"": 0, ""coordenadax"": 5439796.624518, ""coordenaday"": 6355102.621538 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.643806, -32.945278 ] } }"
83056,Cámara,Domo MR,Sarmiento y Mario Armas,Mantenimiento de Cámaras,SARMIENTO,0,,0,5440510.20053972,6355792.38201621,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83056, ""tipo"": ""Cámara"", ""clasificacion"": ""Domo MR"", ""descripcionresumida"": ""Sarmiento y Mario Armas"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""SARMIENTO"", ""altura"": 0, ""letra"": """", ""bis"": 0, ""coordenadax"": 5440510.200540, ""coordenaday"": 6355792.382016 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.636131, -32.939098 ] } }"
83059,Cámara,Domo MR,Corrientes y Santa Fe,Mantenimiento de Cámaras,SANTA FE                                          ,1392,,0,5439973.86647853,6355214.50828656,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83059, ""tipo"": ""Cámara"", ""clasificacion"": ""Domo MR"", ""descripcionresumida"": ""Corrientes y Santa Fe"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""SANTA FE                                          "", ""altura"": 1392, ""letra"": """", ""bis"": 0, ""coordenadax"": 5439973.866479, ""coordenaday"": 6355214.508287 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.641903, -32.944279 ] } }"
83060,Cámara,Domo MR,Entre Rios y San Lorenzo,Mantenimiento de Cámaras,SAN LORENZO                                       ,1307,,0,5440105.96854236,6355284.14916986,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83060, ""tipo"": ""Cámara"", ""clasificacion"": ""Domo MR"", ""descripcionresumida"": ""Entre Rios y San Lorenzo"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""SAN LORENZO                                       "", ""altura"": 1307, ""letra"": """", ""bis"": 0, ""coordenadax"": 5440105.968542, ""coordenaday"": 6355284.149170 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.640486, -32.943658 ] } }"
83061,Cámara,Domo MR,Laprida y 3 de Febrero,Mantenimiento de Cámaras,LAPRIDA FRANCISCO NARCISO                         ,1293,,0,5440568.27453171,6354206.23157294,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83061, ""tipo"": ""Cámara"", ""clasificacion"": ""Domo MR"", ""descripcionresumida"": ""Laprida y 3 de Febrero"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""LAPRIDA FRANCISCO NARCISO                         "", ""altura"": 1293, ""letra"": """", ""bis"": 0, ""coordenadax"": 5440568.274532, ""coordenaday"": 6354206.231573 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.635612, -32.953402 ] } }"
83062,Cámara,Domo MR,Laprida y San Juan,Mantenimiento de Cámaras,LAPRIDA FRANCISCO NARCISO                         ,1107,,0,5440631.20483738,6354466.20431997,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83062, ""tipo"": ""Cámara"", ""clasificacion"": ""Domo MR"", ""descripcionresumida"": ""Laprida y San Juan"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""LAPRIDA FRANCISCO NARCISO                         "", ""altura"": 1107, ""letra"": """", ""bis"": 0, ""coordenadax"": 5440631.204837, ""coordenaday"": 6354466.204320 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.634923, -32.951062 ] } }"
83063,Cámara,Domo MR,Maipu y 9 de Julio,Mantenimiento de Cámaras,MAIPU,0,,0,5440429.60202853,6354103.72808225,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83063, ""tipo"": ""Cámara"", ""clasificacion"": ""Domo MR"", ""descripcionresumida"": ""Maipu y 9 de Julio"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""MAIPU"", ""altura"": 0, ""letra"": """", ""bis"": 0, ""coordenadax"": 5440429.602029, ""coordenaday"": 6354103.728082 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.637102, -32.954319 ] } }"
83065,Cámara,Domo MR,Presidente Roca y Santa Fe,Mantenimiento de Cámaras,SANTA FE                                          ,1611,,0,5439690.21097782,6355256.31270125,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83065, ""tipo"": ""Cámara"", ""clasificacion"": ""Domo MR"", ""descripcionresumida"": ""Presidente Roca y Santa Fe"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""SANTA FE                                          "", ""altura"": 1611, ""letra"": """", ""bis"": 0, ""coordenadax"": 5439690.210978, ""coordenaday"": 6355256.312701 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.644934, -32.943886 ] } }"
83066,Cámara,Domo MR,San Luis y Maipu,Mantenimiento de Cámaras,SAN LUIS                                          ,894,,0,5440547.09893122,6354638.69102183,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83066, ""tipo"": ""Cámara"", ""clasificacion"": ""Domo MR"", ""descripcionresumida"": ""San Luis y Maipu"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""SAN LUIS                                          "", ""altura"": 894, ""letra"": """", ""bis"": 0, ""coordenadax"": 5440547.098931, ""coordenaday"": 6354638.691022 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.635811, -32.949502 ] } }"
83067,Cámara,Domo MR,Santa Fe y Mitre,Mantenimiento de Cámaras,SANTA FE                                          ,1193,,0,5440232.42564951,6355148.1481301,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83067, ""tipo"": ""Cámara"", ""clasificacion"": ""Domo MR"", ""descripcionresumida"": ""Santa Fe y Mitre"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""SANTA FE                                          "", ""altura"": 1193, ""letra"": """", ""bis"": 0, ""coordenadax"": 5440232.425650, ""coordenaday"": 6355148.148130 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.639143, -32.944891 ] } }"
83069,Cámara,Domo MR,Cordoba y Cafferata,Mantenimiento de Cámaras,CORDOBA                                           ,3466,,0,5437288.14419112,6355619.42951246,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83069, ""tipo"": ""Cámara"", ""clasificacion"": ""Domo MR"", ""descripcionresumida"": ""Cordoba y Cafferata"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""CORDOBA                                           "", ""altura"": 3466, ""letra"": """", ""bis"": 0, ""coordenadax"": 5437288.144191, ""coordenaday"": 6355619.429512 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.670595, -32.940477 ] } }"
83070,Cámara,Domo MR,Washington y Colombres,Mantenimiento de Cámaras,WASHINGTON,0,,0,5436073.47855309,6360143.58323766,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83070, ""tipo"": ""Cámara"", ""clasificacion"": ""Domo MR"", ""descripcionresumida"": ""Washington y Colombres"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""WASHINGTON"", ""altura"": 0, ""letra"": """", ""bis"": 0, ""coordenadax"": 5436073.478553, ""coordenaday"": 6360143.583238 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.683269, -32.899616 ] } }"
83072,Cámara,Domo MR,Pellegrini y Crespo,Mantenimiento de Cámaras,PELLEGRINI CARLOS                                 ,3316,,0,5437249.07371697,6354380.60717433,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83072, ""tipo"": ""Cámara"", ""clasificacion"": ""Domo MR"", ""descripcionresumida"": ""Pellegrini y Crespo"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""PELLEGRINI CARLOS                                 "", ""altura"": 3316, ""letra"": """", ""bis"": 0, ""coordenadax"": 5437249.073717, ""coordenaday"": 6354380.607174 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.671097, -32.951645 ] } }"
83074,Cámara,Domo MR,Avenida de Los Inmigrantes,Mantenimiento de Cámaras,ESTEVEZ BOERO GUILLERMO                           ,584,,0,5441220.17916853,6355040.48064029,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83074, ""tipo"": ""Cámara"", ""clasificacion"": ""Domo MR"", ""descripcionresumida"": ""Avenida de Los Inmigrantes"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""ESTEVEZ BOERO GUILLERMO                           "", ""altura"": 584, ""letra"": """", ""bis"": 0, ""coordenadax"": 5441220.179169, ""coordenaday"": 6355040.480640 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.628587, -32.945916 ] } }"
83075,Cámara,Domo MR,Francia y Brigadier Lopez,Mantenimiento de Cámaras,FRANCIA                                           ,280,,1,5438146.20338278,6357275.2024067,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83075, ""tipo"": ""Cámara"", ""clasificacion"": ""Domo MR"", ""descripcionresumida"": ""Francia y Brigadier Lopez"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""FRANCIA                                           "", ""altura"": 280, ""letra"": """", ""bis"": 1, ""coordenadax"": 5438146.203383, ""coordenaday"": 6357275.202407 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.661309, -32.925597 ] } }"
83077,Cámara,Domo MR,Sabin y Carballo,Mantenimiento de Cámaras,SABIN ALBERT                                      ,532,,1,5435817.76031932,6357682.26107281,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83077, ""tipo"": ""Cámara"", ""clasificacion"": ""Domo MR"", ""descripcionresumida"": ""Sabin y Carballo"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""SABIN ALBERT                                      "", ""altura"": 532, ""letra"": """", ""bis"": 1, ""coordenadax"": 5435817.760319, ""coordenaday"": 6357682.261073 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.686173, -32.921793 ] } }"
