Año;Mes de choque;Rango horario;Cantidad de lesionados;Lugar del accidente;Coordenada X;Coordenada Y
2016;marzo;18:00 a 23:59;1;25 DE MAYO Y PELLEGRINI;5432481.241857833;6354662.187128346
2016;Abril;18:00 a 23:59;1;SARMIENTO Y URIBURU;5439306,965;6350056,05
2016;Junio;18:00 a 23:59;1;MENDOZA Y MITRE;5440079,58;6354441,75
2016;Junio;18:00 a 23:59;2;GENOVA Y VICTOR MERCANTE;5436002,24;6358420,59
2016;marzo;18:00 a 23:59;1;27 DE FEBRERO Y PTE PERON;5435240,262;6353587,558
2016;Enero;18:00 a 23:59;1;BIEDMA Y OMAR CARRASCO;5437219.49;6351573.39
2016;Junio;18:00 a 23:59;1;ANCHORENA Y AYACUCHO;5440510;6349327,69
2016;Agosto;18:00 a 23:59;1;DORREGO Y SALTA;5439449,17;6355967,45
2016;Septiembre;18:00 a 23:59;1;J J PASO Y SABIN;5435560,62;6357933,73
2016;Agosto;18:00 a 23:59;1;LOS COCOS Y IRIGOYEN;5433745,44;6361763,41
2016;Noviembre;18:00 a 23:59;1;25 DE MAYO Y BAIGORRIA;5432676,38;6360772,15
2016;FEBRERO;18:00 a 23:59;1;1 DE MAYO Y CERRITO;5440765,12;6353101
2016;marzo;18:00 a 23:59;1;27 DE FEBRERO Y ALEM;5440764,235;6352438,45
2016;Junio;18:00 a 23:59;1;COCHABAMBA Y PROVINCIAS UNIDAS;5433404,695;6354562,74
2016;Junio;18:00 a 23:59;1;BARRA Y JUAN B JUSTO;5433758,37;6358448,42
2016;FEBRERO;18:00 a 23:59;1;27 DE FEBRERO Y SAN MARTIN;5439979,86;6352596,8
2016;Abril;18:00 a 23:59;1;FRANCIA Y TUCUMAN;5437869,335;6356020,785
2016;Enero;18:00 a 23:59;1;1815 5450;5434894,507;6351398,064
2016;marzo;18:00 a 23:59;1;EVA PERON Y JUAREZ CELMAN;5429429,33;6357150,58
2016;Agosto;18:00 a 23:59;1;PARAGUAY Y SAN JUAN;5439718,73;6354671,88
2016;Agosto;18:00 a 23:59;1;CAFFERATA Y LA PAZ;5436848,71;6353641,62
2016;Julio;18:00 a 23:59;1;AVELLANEDA 4351;5435638.422942109;6351154.721870392
2016;Agosto;18:00 a 23:59;1;BUENOS AIRES Y MR ROSS;5439880,76;6350228,69
2016;Agosto;18:00 a 23:59;1;CRESPO Y PELLEGRINI;5437261,24;6354352,84
2016;Octubre;18:00 a 23:59;1;BARRA Y SEGUI;5434034,93;6352231,88
2016;Octubre;18:00 a 23:59;1;MOSCONI Y HUEMUL;5436182,67;6350821,56
2016;Diciembre;18:00 a 23:59;1;CATAMARCA Y SAN MARTIN;5440574,85;6355585,86
2016;Diciembre;18:00 a 23:59;1;ENTRE RIOS Y PASCO;5439763,23;6353573
2016;Enero;18:00 a 23:59;1;BARRA Y GENOVA;5433762,97;6358327,44
2016;marzo;18:00 a 23:59;1;9 DE JULIO Y ALVEAR;5438611,87;6354473,07
2016;FEBRERO;18:00 a 23:59;2;CORDOBA Y OVIDIO LAGOS;5438145,74;6355428,16
2016;Abril;18:00 a 23:59;2;DR RIVA Y GRANDOLI;5441272,243;6350474,997
2016;marzo;18:00 a 23:59;1;J B JUSTO Y PROVINCIAS UNIDAS;5433223,545;6358427,33
2016;Septiembre;18:00 a 23:59;1;ENTRE RIOS Y SAN LUIS;5440001,97;6354733,33
2016;Octubre;18:00 a 23:59;1;25 DE MAYO Y PALLIERE;5433099,24;6361432,77
2016;Diciembre;18:00 a 23:59;1;PUEYRREDON 3000;5437921,13;6352484,38
2016;Julio;18:00 a 23:59;1;GENOVA Y CABAL;5434260,47;6358347,07
2016;Noviembre;18:00 a 23:59;1;25 DE MAYO Y URIBURU;5434425,19;6349866,32
2016;Abril;18:00 a 23:59;1;DORREGO Y PELLEGRINI;5439040,515;6353986,095
2016;Abril;18:00 a 23:59;1;CORRIENTES Y URUGUAY;5439239,43;6351688,92
2016;Julio;18:00 a 23:59;1;CENTENO Y NECOCHEA;5440757,46;6350447,9
2016;FEBRERO;18:00 a 23:59;1;COCHABAMBA Y OROÑO;5438635,51;6353938,16
2016;FEBRERO;18:00 a 23:59;1;IRURTIA 7900;5431889,54;6352640,26
2016;marzo;18:00 a 23:59;1;LA REPUBLICA Y MEJICO;5432711,47;6358000,56
2016;Abril;18:00 a 23:59;1;25 DE MAYO Y PASCO;5432547.680000041;6354400.330000074
2016;Junio;18:00 a 23:59;1;EVA PERON Y PROVINCIAS UNIDAS;5433317,925;6356424,012
2016;Junio;18:00 a 23:59;1;AVELLANEDA Y GALVEZ;5435978,85;6353289,475
2016;Enero;18:00 a 23:59;2;ROUILLON Y SEGUI;5434460,942;6352245,974
2016;Junio;18:00 a 23:59;1;GARIBALDI Y SAN MARTIN;5439641,64;6350543,915
2016;Septiembre;18:00 a 23:59;1;3 DE FEBRERO Y CAFFERATA;5437109,63;6354905,4
2016;Septiembre;18:00 a 23:59;1;URIBURU Y VUELTA DE OBLIGADO;5438030,92;6350000,43
2016;Octubre;18:00 a 23:59;1;25 DE MAYO Y AUTOPISTA ERNESTO CHE GUEVARA;5432481,24;6354662,19
2016;Octubre;18:00 a 23:59;1;CAMILO ALDAO Y SEGUI;5435045,5;6352269,55
2016;Octubre;18:00 a 23:59;1;CATAMARCA Y PUEYRREDON;5438660,88;6355995,32
2016;Octubre;18:00 a 23:59;1;MORENO Y RIOJA;5439135,97;6355091,62
2016;Octubre;18:00 a 23:59;1;COCHABAMBA Y CORRIENTES;5439658,49;6353726,74
2016;Octubre;18:00 a 23:59;1;NUESTRA SRA DEL ROSARIO Y OVIDIO LAGOS;5436870,4;6348919
2016;Diciembre;18:00 a 23:59;2;AYACUCHO Y BATLLE Y ORDOÑEZ;5440587,86;6348090,26
2016;Agosto;18:00 a 23:59;1;BALCARCE Y DEAN FUNES;5438366,6;6352001,52
2016;Octubre;18:00 a 23:59;1;CORDIVIOLA Y FRONDIZI;5436816,27;6358763,69
2016;Diciembre;18:00 a 23:59;2;CERRITO Y COLOMBIA;5433093,57;6354156,74
2016;Noviembre;18:00 a 23:59;1;ABANDERADO GRANDOLI 3900;5441299,6;6350584,36
2016;Junio;18:00 a 23:59;2;ARIJON Y BUENOS AIRES;5439731,41;6348712,1
2016;marzo;18:00 a 23:59;1;PROVINCIAS UNIDAS Y RUEDA;5433461,78;6353121,31
2016;Noviembre;18:00 a 23:59;1;BUENOS AIRES 633;5440882,03;6355016,16
2016;FEBRERO;18:00 a 23:59;1;CORRALITO Y MADRE CABRINI;5437167,31;6348384,28
2016;Agosto;18:00 a 23:59;1;CONSTITUCION Y SEGUI;5436251,54;6352038,91
2016;Agosto;18:00 a 23:59;1;BLOMBERG Y PALESTINA;5432675,77;6361565,64
2016;Septiembre;18:00 a 23:59;1;PTE PERON Y ROUILLON;5434425,95;6353116,56
2016;Diciembre;18:00 a 23:59;1;GUTEMBERG Y SAN LUIS;5435666,24;6355637,58
2016;Julio;18:00 a 23:59;1;SORRENTO 900;5435313,87;6359313,33
2016;Noviembre;18:00 a 23:59;1;SAN MARTIN 3200;5439841,37;6351817,08
2016;Noviembre;18:00 a 23:59;1;DEAN FUNES Y ENTRE RIOS;5439395,65;6351789,4
2016;Abril;18:00 a 23:59;1;OLIVE Y RONDEAU;5435756,79;6358650,2
2016;Junio;18:00 a 23:59;1;AVELLANEDA Y J VELEZ;5436175,76;6354244,745
2016;Septiembre;18:00 a 23:59;1;3 DE FEBRERO Y PARAGUAY;5439658,87;6354381,98
2016;Octubre;18:00 a 23:59;4;GRANDOLI Y NICOLAS LAGUNA;5432241,47;6361530,38
2016;Octubre;18:00 a 23:59;1;RIOJA Y RODRIGUEZ;5438373,83;6355247,61
2016;Agosto;18:00 a 23:59;1;27 DE FEBRERO Y SAN NICOLAS;5436641,75;6353285,82
2016;Diciembre;18:00 a 23:59;1;MAGALLANES 200;5434053,73;6356675,03
2016;Diciembre;18:00 a 23:59;1;SALTA 1990;5439336,91;6356005,81
2016;Julio;18:00 a 23:59;1;ESPAÑA 6400;5438595,6;6347669,84
2016;Julio;18:00 a 23:59;1;IRIONDO Y PASCO;5437080,89;6354124,09
2016;Noviembre;18:00 a 23:59;1;DONADO Y JUAN B JUSTO;5431890,29;6358375,32
2016;Julio;18:00 a 23:59;1;MARIANO MORENO Y RIOJA;5439135,97;6355091,62
2016;Noviembre;18:00 a 23:59;1;AVELLANEDA Y URQUIZA;5436569,86;6356154,81
2016;FEBRERO;18:00 a 23:59;1;27 DE FEBRERO Y PTE ROCA;5439189,8;6352761,97
2016;Junio;18:00 a 23:59;1;ING ACEVEDO Y OVIDIO LAGOS;5437221,15;6350782,69
2016;Octubre;18:00 a 23:59;1;NAVARRO Y RODO;5432087,34;6356541,78
2016;Octubre;18:00 a 23:59;1;AVELLANEDA Y LUIS CARBALLO;5436880,35;6357668,52
2016;Diciembre;18:00 a 23:59;1;MARADONA DR. ESTEBAN Y LINIERS;5434843,46;6351275,15
2016;Septiembre;18:00 a 23:59;1;GORRITI Y PROVINCIAS UNIDAS;5433281,85;6357380,15
2016;Octubre;18:00 a 23:59;1;13105 Y SALVAT;5432556,82;6361936
2016;Diciembre;18:00 a 23:59;1;FONTANARROSA Y RONDEAU;5434718,51;6362657,07
2016;Diciembre;18:00 a 23:59;1;SAN LORENZO Y VALPARAISO;5436288,18;6356075,14
2016;Enero;18:00 a 23:59;1;COLOMBIA Y VELEZ SARSFIELD;5432959,49;6357182,49
2016;Abril;18:00 a 23:59;1;27 DE FEBRERO Y OV LAGOS;5437678,633;6353069,527
2016;Abril;18:00 a 23:59;1;LAMADRID Y MORELI;5441140,626;6349443,725
2016;Septiembre;18:00 a 23:59;1;BARRA Y VELEZ SARSFIELD;5433833,32;6357217,71
2016;Diciembre;18:00 a 23:59;1;PASCUAL ROSAS Y ZEBALLOS;5435656,77;6354948,64
2016;Noviembre;18:00 a 23:59;1;DARREGUEIRA Y IRIGOYEN;5434775;6361811,12
2016;marzo;18:00 a 23:59;1;OVIDIO LAGOS Y PELLEGRINI;5437895,87;6354223,46
2016;Abril;18:00 a 23:59;1;OVIDIO LAGOS 5300;5438341,833;6356452,379
2016;marzo;18:00 a 23:59;1;CAMPBELL Y FRENCH;5433696,76;6357683,67
2016;Junio;18:00 a 23:59;1;PELLEGRINI Y SOLIS;5434264,445;6354728,76
2016;Julio;18:00 a 23:59;2;BATTLE ORDOÑEZ Y LEIVA;5440411,83;6348082,81
2016;Junio;18:00 a 23:59;1;ALVAREZ CONDARCO Y JUAN JOSE PASO;5429267,73;6357679,32
2016;Noviembre;18:00 a 23:59;1;PASCO Y SAN MARTIN;5440163,63;6353490,79
2016;Diciembre;18:00 a 23:59;1;PAVON Y SANCHEZ DE BUSTAMANTE;5440741,54;6348873,02
2016;Diciembre;18:00 a 23:59;1;PELLEGRINI Y VERA MUJICA;5437388,39;6354326,66
2016;Agosto;18:00 a 23:59;1;CHOPIN Y MITRE;5439331,86;6350806,25
2016;Septiembre;18:00 a 23:59;1;25 DE MAYO Y BAIGORRIA;5432676,38;6360772,15
2016;Septiembre;18:00 a 23:59;1;MENDOZA 4479;5435886,32;6355284,97
2016;Noviembre;18:00 a 23:59;1;MENDOZA Y WILDE;5430942,58;6355601,45
2016;Enero;18:00 a 23:59;1;3 DE FEBRERO Y LAVALLE;5436472,14;6355037,04
2016;Enero;18:00 a 23:59;1;BOLIVIA Y J B JUSTO;5433047,86;6358420,4
2016;FEBRERO;18:00 a 23:59;1;25 DE MAYO Y URIBURU;5434425,19;6349866,32
2016;marzo;18:00 a 23:59;1;CALLAO Y GUEMES;5438513,11;6356565,85
2016;Abril;18:00 a 23:59;1;AVELLANEDA Y HARDING;5436727,04;6356931,61
2016;Noviembre;18:00 a 23:59;1;SALVAT Y SPEGAZZINI;5434411,79;6362036,97
2016;Noviembre;18:00 a 23:59;1;MEDRANO Y SUPERI;5434383,22;6360516,25
2016;marzo;18:00 a 23:59;1;CASTELLANOS 900;5436829,987;6355557,724
2016;FEBRERO;18:00 a 23:59;4;PELLEGRINI Y SAN MARTIN;5440215,94;6353744,88
2016;Junio;18:00 a 23:59;1;CONSTITUCION Y SEGUI;5436251,54;6352038,905
2016;Agosto;18:00 a 23:59;1;ARIJON Y SANTIAGO;5437607,3;6348622,58
2016;Septiembre;18:00 a 23:59;1;AVELLANEDA Y CASILDA;5436739.28;6356988.850000001
2016;Julio;18:00 a 23:59;1;27 DE FEBRERO Y SOLIS;5434307,08;6353533,48
2016;Noviembre;18:00 a 23:59;1;OROÑO Y SEGUI;5438161,8;6351644,86
2016;Enero;18:00 a 23:59;1;EUDORO CARRASCO 2800;5435700,882;6361555,811
2016;Abril;18:00 a 23:59;1;BIEDMA 5311;5440961,226;6350818,696
2016;Junio;18:00 a 23:59;1;FRANCIA Y SALTA;5437923,045;6356281,62
2016;Abril;18:00 a 23:59;1;BRASIL Y MENDOZA;5432709,195;6355595,63
2016;Octubre;18:00 a 23:59;1;MONTEVIDEO Y PROVINCIAS UNIDAS;5433393,59;6354821,26
2016;Octubre;18:00 a 23:59;1;24 DE SEPTIEMBRE Y OVIDIO LAGOS;5437399,18;6351669,39
2016;Diciembre;18:00 a 23:59;1;ALBERDI 106 BIS;5436802.981551819;6356994.084776813
2016;Septiembre;18:00 a 23:59;1;FREYRE Y RONDEAU;5435180,52;6360833,48
2016;Diciembre;18:00 a 23:59;2;CERRITO Y ESPAÑA;5439190,38;6353424,84
2016;Diciembre;18:00 a 23:59;1;BUENOS AIRES Y RUEDA;5440274,75;6352139,92
2016;Julio;18:00 a 23:59;1;JORGE NEWBERY;;
2016;Julio;18:00 a 23:59;1;BOLIVIA Y JUAN B JUSTO;5433047,86;6358420,4
2016;Julio;18:00 a 23:59;2;BUENOS AIRES Y SEGUI;5440091,35;6351248,73
2016;FEBRERO;18:00 a 23:59;1;ESPAÑA Y SEGUI;5438797,6;6351514,67
2016;Abril;18:00 a 23:59;1;FRANCIA 827;5438000,946;6356529,299
2016;Noviembre;18:00 a 23:59;1;24 DE SEPTIEMBRE Y OROÑO;5438135,77;6351517,77
2016;Julio;18:00 a 23:59;1;OROÑO 4300;5437999,55;6350735,12
2016;Julio;18:00 a 23:59;1;AYOLAS Y GRANDOLI;5441321,11;6351260,28
2016;Julio;18:00 a 23:59;1;EUDORO CARRASCO Y PUCCIO;5435823,48;6360834,85
2016;Abril;18:00 a 23:59;1;CARRASCO EUDURO 4300;5435469.34788881;6363091.439303037
2016;Abril;18:00 a 23:59;1;BATTLE ORDONEZ Y OROÑO;5437889,548;6347976,218
2016;marzo;18:00 a 23:59;1;PEYRANO 411;5435447.683099981;6356446.793667824
2016;Abril;18:00 a 23:59;1;CHAPARRO Y WHITE;5431655,02;6355398,26
2016;Agosto;18:00 a 23:59;1;ALEM Y SEGUI;5440502,7;6351164,26
2016;Septiembre;18:00 a 23:59;1;BALCARCE Y PELLEGRINI;5438787,84;6354037,91
2016;Octubre;18:00 a 23:59;1;JUAN PABLO II Y YAPEYU;5434382,37;6363006,4
2016;Diciembre;18:00 a 23:59;3;AVELLANEDA Y SAAVEDRA;5435769,19;6352271,42
2016;Diciembre;18:00 a 23:59;2;3 DE FEBRERO 3000;5437735,95;6354791,37
2016;Agosto;18:00 a 23:59;1;FRANCIA Y URQUIZA;5437842,61;6355891,4
2016;Agosto;18:00 a 23:59;1;LUIS CARBALLO Y SABIN;5435866,84;6357623,8
2016;Septiembre;18:00 a 23:59;1;MONTEVIDEO Y SAN MARTIN;5440243,29;6353871,93
2016;Diciembre;18:00 a 23:59;1;CRESPO Y GARIBALDI;5436604,01;6351169,24
2016;Noviembre;18:00 a 23:59;1;SAN MARTIN Y URIBURU;5439557,84;6350066,98
2016;Noviembre;18:00 a 23:59;1;SAN LUIS Y SUIPACHA;5437830,87;6355190,21
2016;Abril;18:00 a 23:59;1;AYACUCHO Y AYOLAS;5440657,865;6351397,16
2016;Junio;18:00 a 23:59;1;OROÑO Y URIBURU;5437809,617;6349972,475
2016;Enero;18:00 a 23:59;1;FRANCIA Y LAMADRID;5436646,53;6349242,95
2016;Octubre;18:00 a 23:59;1;AU CORDOBA KM 298;;
2016;Enero;18:00 a 23:59;1;MATHEU Y RONDEAU;5435035,145;6361378,197
2016;marzo;18:00 a 23:59;1;LAMADRID Y SERRANO;5440932,08;6349419,69
2016;marzo;18:00 a 23:59;1;CASTELLANOS Y OCAMPO;5436413,36;6353465,44
2016;Abril;18:00 a 23:59;1;PELLEGRINI 2700;5441498,891;6353461,16
2016;Abril;18:00 a 23:59;1;ROULLON Y VIRASORO;5434419,4;6353288,3
2016;Noviembre;18:00 a 23:59;1;GALVEZ Y OMAR CARRASCO;5437507.63;6352973.96
2016;Noviembre;18:00 a 23:59;1;ALVEAR Y RUEDA;5438217,7;6352562,85
2016;Noviembre;18:00 a 23:59;1;NUESTRA SRA DEL ROSARIO 1665;5438573,76;6348974,09
2016;Junio;18:00 a 23:59;1;PROVINCIAS UNIDAS 4000;5433498,284;6351801,295
2016;Junio;18:00 a 23:59;1;CALLAO Y PELLEGRINI;5438024,413;6354199,43
2016;Enero;18:00 a 23:59;2;GARIBALDI Y SAN MARTIN;5439641,64;6350543,915
2016;marzo;18:00 a 23:59;1;27 DE FEBRERO Y CORRIENTES;5439448,82;6352708,74
2016;marzo;18:00 a 23:59;1;AVELLANEDA Y VELEZ SARSFIELD;5436814,5;6357347,34
2016;Agosto;18:00 a 23:59;1;CARRIEGO Y TUCUMAN;5435714,2;6356562,11
2016;Septiembre;18:00 a 23:59;1;AU ROS CBA;;
2016;Octubre;18:00 a 23:59;1;ARIJON;5441227,6;6348756,59
2016;Diciembre;18:00 a 23:59;1;HERRERA Y RONDEAU;5435242,28;6360600,25
2016;Agosto;18:00 a 23:59;1;JUAN B JUSTO Y OLAVARRIA;5434089,83;6358461,5
2016;Septiembre;18:00 a 23:59;1;AGRELO Y GODOY CRUZ;5435207,32;6361263,46
2016;Julio;18:00 a 23:59;1;GRAL SAVIO Y SARMIENTO;5439329,86;6349422,16
2016;Noviembre;18:00 a 23:59;1;CAMILO ALDAO Y RIOBAMBA;5434974,55;6354097,25
2016;Noviembre;18:00 a 23:59;1;DORREGO Y OCAMPO;5438831,47;6352968,41
2016;FEBRERO;18:00 a 23:59;1;FRANCIA Y URIBURU;5436616,59;6349939,15
2016;Abril;18:00 a 23:59;1;M GONZALES Y RIVAROLA;5431668,52;6352708,81
2016;Junio;18:00 a 23:59;1;ESTADO DE ISRAEL Y SARMIENTO;5439308,44;6349935,08
2016;Junio;18:00 a 23:59;1;27 DE FEBRERO Y CAMPBELL;5433878,805;6353517,51
2016;Julio;18:00 a 23:59;1;25 DE MAYO Y NUESTRA SRA DEL ROSARIO;5435737.29;6348870.85
2016;Julio;18:00 a 23:59;1;RIVAROLA 7700;5432346,2;6352756,35
2016;Noviembre;18:00 a 23:59;1;SIN DATOS;;
2016;FEBRERO;18:00 a 23:59;1;ITALIA Y SALTA;5439574,62;6355941,68
2016;marzo;18:00 a 23:59;1;CONSTITUCION Y DR RIVAS;5436147,5;6351528,73
2016;Octubre;18:00 a 23:59;1;MORENO Y OCAMPO;5438705,51;6352994,41
2016;Julio;18:00 a 23:59;1;FRENCH Y RUIZ;5431823,48;6357649,72
2016;Julio;18:00 a 23:59;1;PELLEGRINI Y PROVINCIAS UNIDAS;5433399,41;6354695,72
2016;Junio;18:00 a 23:59;1;CIUDADELA Y J SUAREZ;5432247,43;6360923,94
2016;Noviembre;18:00 a 23:59;1;BAIGORRIA Y MAYO;5433679,89;6360787,39
2016;Noviembre;18:00 a 23:59;1;ESTUDIANTE AGUILAR Y GUATEMALA;5432997,51;6353842,19
2016;Agosto;18:00 a 23:59;1;1 DE MAYO Y PTE QUINTANA;5440294,37;6350807,48
2016;Agosto;18:00 a 23:59;1;BELGRANO Y BUENOS AIRES;5440895,62;6355093,34
2016;Septiembre;18:00 a 23:59;1;CORRIENTES Y RIOBAMBA;5439553,97;6353217,1
2016;Septiembre;18:00 a 23:59;1;BIEDMA Y FRANCIA;5436963,36;6351626,1
2016;Diciembre;18:00 a 23:59;1;SIN DATOS;;
2016;Diciembre;18:00 a 23:59;1;LA PAZ Y SAN MARTIN;5440058,85;6352980,26
2016;Agosto;18:00 a 23:59;1;BENEGAS Y TARRAGONA;5431313,13;6356631,17
2016;Agosto;18:00 a 23:59;1;CORDOBA Y LINIERS;5434653,93;6356148,58
2016;Agosto;18:00 a 23:59;1;OVIDIO LAGOS Y SAAVEDRA;5437450,03;6351924,28
2016;Septiembre;18:00 a 23:59;1;GALVEZ Y OVIDIO LAGOS;5437653,13;6352944,06
2016;Septiembre;18:00 a 23:59;1;RUEDA 3945;5436120,2;6352979,57
2016;Octubre;18:00 a 23:59;1;MOSCONI Y NAHUEL HUAPI;5435871,43;6350827,8
2016;Diciembre;18:00 a 23:59;2;LAINEZ Y MELINCUE;5439467,68;6348450,3
2016;Julio;18:00 a 23:59;1;BALCARCE Y TUCUMAN;5439140,8;6355759,53
2016;Enero;18:00 a 23:59;1;ITUZAINGO Y SAN MARTIN;5440137,41;6353362,69
2016;Junio;18:00 a 23:59;1;GARAY Y SAN MARTIN;5439823,66;6351833,985
2016;Noviembre;18:00 a 23:59;1;AU ROS BS AS. KM 285;;
2016;Julio;18:00 a 23:59;1;25 DE MAYO;;
2016;Junio;18:00 a 23:59;1;MARULL Y ZELAYA;5435202,68;6359317,58
2016;marzo;18:00 a 23:59;1;OROÑO Y VIRASORO;5438370,345;6352663,38
2016;Octubre;18:00 a 23:59;1;SAN MARTIN 5400;5439399,3;6349033,72
2016;Agosto;18:00 a 23:59;1;SANTIAGO;;
2016;Octubre;18:00 a 23:59;1;AVELLANEDA Y CERRITO;5436136,38;6354054,02
2016;Noviembre;18:00 a 23:59;1;SAN MARTIN 1300;5440304,43;6354236,39
2016;FEBRERO;18:00 a 23:59;1;PROVINCIAS UNIDAS Y RUEDA;5433461,78;6353121,31
2016;marzo;18:00 a 23:59;1;PELLEGRINI Y PTE ROCA;5439425,385;6353907,065
2016;Junio;18:00 a 23:59;1;CASTELLANOS Y GORDILLO;5436532,07;6354038,63
2016;Junio;18:00 a 23:59;2;BARRA Y MENDOZA;5433901,625;6355643,18
2016;marzo;18:00 a 23:59;1;MARIANO MORENO Y MENDOZA;5439045,62;6354650,22
2016;FEBRERO;18:00 a 23:59;1;CRESPO Y VIRASORO;5436971,3;6352952,21
2016;Agosto;18:00 a 23:59;1;27 DE FEBRERO Y FRANCIA;5437279,5;6353154,7
2016;Septiembre;18:00 a 23:59;3;DR RIVA Y SAN MARTIN;5439686,98;6350800,13
2016;Enero;18:00 a 23:59;2;525 Y BUENOS AIRES;5439788,43;6347338,49
2016;Enero;18:00 a 23:59;2;CASIANO CASAS Y WASHINGTON;5434435,065;6359706,28
2016;Noviembre;18:00 a 23:59;1;25 DE MAYO Y SPIRO;;
2016;Junio;18:00 a 23:59;1;DORREGO Y E ZEBALLOS;5439093,05;6354240,41
2016;Junio;18:00 a 23:59;3;GABOTO Y JUAN MANUEL DE ROSAS;5440354,4;6351857,89
2016;Diciembre;18:00 a 23:59;1;J J PASO Y MAGALLANES;5434021,67;6357871,65
2016;Agosto;18:00 a 23:59;1;DORREGO Y SAN LORENZO;5439341,51;6355446,2
2016;Septiembre;18:00 a 23:59;1;LARREA Y MARADONA;5434963,29;6351279,46
2016;Octubre;18:00 a 23:59;1;JUJUY Y SUIPACHA;5438078,23;6356387,2
2016;Octubre;18:00 a 23:59;1;FRANCIA Y RIVADAVIA COMODORO;5436673,77;6350224,96
2016;Diciembre;18:00 a 23:59;1;MONTEVIDEO Y PTE ROCA;5439451,97;6354034,26
2016;Julio;18:00 a 23:59;1;9 DE JULIO Y SAN NICOLAS;5436957,71;6354814,26
2016;Julio;18:00 a 23:59;1;MENDEZ Y RIVAROLA;5433009,92;6352769,59
2016;Noviembre;18:00 a 23:59;1;OROÑO 2700;5438421,17;6352777,83
2016;Enero;18:00 a 23:59;1;CENTENO Y SARMIENTO;5439449,09;6350716,21
2016;Enero;18:00 a 23:59;1;FRAGA Y VIAMONTE;5433654,76;6353783,34
2016;Enero;18:00 a 23:59;1;RIOBAMBA Y ROUILLON;5434389,83;6354074,57
2016;Junio;18:00 a 23:59;1;MAGALLANES Y SEGUI;5434249,45;6352230,9
2016;Junio;18:00 a 23:59;1;SAN NICOLAS Y SEGUI;5436378,925;6352012,635
2016;Junio;18:00 a 23:59;2;DORREGO Y ITUZAINGO;5438962,22;6353604,7
2016;marzo;18:00 a 23:59;1;PROVINCIAS UNIDAS Y RIOBAMBA;5433425,315;6354037,11
2016;Noviembre;18:00 a 23:59;1;AVELLANEDA Y GARAY;5435848,28;6352655,41
2016;Noviembre;18:00 a 23:59;1;3 DE FEBRERO Y OROÑO;5438762,41;6354564,47
2016;Noviembre;18:00 a 23:59;1;MUÑOZ Y SALVA;5440197.29;6348138.11
2016;Junio;18:00 a 23:59;1;CORRIENTES Y MONTEVIDEO;5439711,23;6353981,28
2016;Septiembre;18:00 a 23:59;1;BALCARCE Y VIRASORO;5438498,94;6352637,61
2016;Octubre;18:00 a 23:59;1;AMENABAR Y PROVINCIAS UNIDAS;5433466,96;6352991,36
2016;Diciembre;18:00 a 23:59;1;BARRA Y LEJARZA;5434017,92;6352686,01
2016;Diciembre;18:00 a 23:59;1;GUTENBERG Y RIOJA;5435699,83;6355800,16
2016;Julio;18:00 a 23:59;1;MAZZAGLIA Y SAAVEDRA;5440183,69;6351361,84
2016;Julio;18:00 a 23:59;1;27 DE FEBRERO Y GARZON;5434092,48;6353525,48
2016;Enero;18:00 a 23:59;1;CAFFERATA Y VIAMONTE;5436822,25;6353513,9
2016;FEBRERO;18:00 a 23:59;1;CORDOBA Y MORENO;5439162,13;6355219,75
2016;FEBRERO;18:00 a 23:59;1;SANTIAGO Y TUCUMAN;5438760,55;6355837,08
2016;Agosto;18:00 a 23:59;1;25 DE MAYO Y OROÑO;5437906,56;6347496,74
2016;Octubre;18:00 a 23:59;1;OROÑO 5600;5437885,37;6348735,95
2016;Agosto;18:00 a 23:59;1;25 DE MAYO;;
2016;Agosto;18:00 a 23:59;1;OVIDIO LAGOS 7800;5436327,93;6345874,19
2016;Agosto;18:00 a 23:59;1;SAN LORENZO Y SAN NICOLAS;5437179,37;6355890,98
2016;Diciembre;18:00 a 23:59;1;TTE AGNETA Y TUCUMAN;5434518,76;6356520,08
2016;Diciembre;18:00 a 23:59;1;FRANCIA Y URIBURU;5436616,59;6349939,15
2016;Julio;18:00 a 23:59;1;EVA PERON 6100;5433962,27;6356269,83
2016;Julio;18:00 a 23:59;1;BELGRANO Y PELLEGRINI;5441934,86;6353392,62
2016;Abril;18:00 a 23:59;1;MAGALLANES Y PELLEGRINI;5434155,155;6354724,49
2016;Junio;18:00 a 23:59;1;DANIERI Y RIVAROLA;5432358,54;6352741,98
2016;Noviembre;18:00 a 23:59;1;BELGRANO Y BUENOS AIRES;5440895,62;6355093,34
2016;Noviembre;18:00 a 23:59;1;MARIANO CABAL Y CAVOUR;5434273,59;6358002,09
2016;Julio;18:00 a 23:59;1;JUAN B JUSTO Y MUÑIZ;5435639.16;6358526.92
2016;Enero;18:00 a 23:59;1;CORRIENTES Y LA PAZ;5439527,08;6353089,96
2016;FEBRERO;18:00 a 23:59;1;PARAGUAY 6300;5438834,55;6347935,42
2016;Abril;18:00 a 23:59;1;ACOYTE Y ESPAÑA;5438607,25;6347736,31
2016;Abril;18:00 a 23:59;1;ALBERT SABIN Y ALMAFUERTE;5435422,92;6358165,25
2016;Septiembre;18:00 a 23:59;1;CASTAGNINO Y PABLOV;5434084,33;6360081,61
2016;Octubre;18:00 a 23:59;1;OROÑO Y SEGUI;5438161,8;6351644,86
